State,Year,Month,Unemployment Rate,School closing,Workplace closing,Cancel public event,Restriction on gathering,Close public transport,State at home requirement,Restrictions on internal movement,International travel control
District of Columbia,2019,10,5.2,0,0,0,0,0,0,0,0
District of Columbia,2019,11,5.2,0,0,0,0,0,0,0,0
District of Columbia,2019,12,5.4,0,0,0,0,0,0,0,0
District of Columbia,2020,01,5.5,0,0,0,0,0,0,0,0
District of Columbia,2020,02,5.7,0,0,0,0,0,0,0,0
District of Columbia,2020,03,5.8,0,0,0,0,0,0,0,0
District of Columbia,2020,04,11.2,0,0,0,0,0,0,0,0
District of Columbia,2020,05,8.8,0,0,0,0,0,0,0,0
District of Columbia,2020,06,8.6,0,0,0,0,0,0,0,0
District of Columbia,2020,07,8.6,0,0,0,0,0,0,0,0
District of Columbia,2020,08,8.4,0,0,0,0,0,0,0,0
District of Columbia,2020,09,8.4,0,0,0,0,0,0,0,0
District of Columbia,2020,10,8.1,0,0,0,0,0,0,0,0
District of Columbia,2020,11,7.9,0,0,0,0,0,0,0,0
District of Columbia,2020,12,7.7,0,0,0,0,0,0,0,0
District of Columbia,2021,01,7.3,0,0,0,0,0,0,0,0
District of Columbia,2021,02,7.1,0,0,0,0,0,0,0,0
District of Columbia,2021,03,7,0,0,0,0,0,0,0,0
District of Columbia,2021,04,7.1,0,0,0,0,0,0,0,0
District of Columbia,2021,05,7.1,0,0,0,0,0,0,0,0
District of Columbia,2021,06,7.3,0,0,0,0,0,0,0,0
District of Columbia,2021,07,7.1,0,0,0,0,0,0,0,0
District of Columbia,2021,08,7,0,0,0,0,0,0,0,0
District of Columbia,2021,09,6.6,0,0,0,0,0,0,0,0
District of Columbia,2021,10,6.5,0,0,0,0,0,0,0,0
District of Columbia,2021,11,6.3,0,0,0,0,0,0,0,0
District of Columbia,2021,12,6.1,0,0,0,0,0,0,0,0
District of Columbia,2022,01,6,0,0,0,0,0,0,0,0
District of Columbia,2022,02,5.6,0,0,0,0,0,0,0,0
District of Columbia,2022,03,5.2,0,0,0,0,0,0,0,0
District of Columbia,2022,04,4.9,0,0,0,0,0,0,0,0
District of Columbia,2022,05,4.7,0,0,0,0,0,0,0,0
District of Columbia,2022,06,4.4,0,0,0,0,0,0,0,0
District of Columbia,2022,07,4.2,0,0,0,0,0,0,0,0
District of Columbia,2022,08,4,0,0,0,0,0,0,0,0
District of Columbia,2022,09,4.2,0,0,0,0,0,0,0,0
District of Columbia,2022,10,4.4,0,0,0,0,0,0,0,0
District of Columbia,2022,11,4.6,0,0,0,0,0,0,0,0
District of Columbia,2022,12,4.8,0,0,0,0,0,0,0,0
Florida,2019,01,3.5,0,0,0,0,0,0,0,0
Florida,2019,02,3.5,0,0,0,0,0,0,0,0
Florida,2019,03,3.4,0,0,0,0,0,0,0,0
Florida,2019,04,3.3,0,0,0,0,0,0,0,0
Florida,2019,05,3.3,0,0,0,0,0,0,0,0
Florida,2019,06,3.3,0,0,0,0,0,0,0,0
Florida,2019,07,3.2,0,0,0,0,0,0,0,0
Florida,2019,08,3.2,0,0,0,0,0,0,0,0
Florida,2019,09,3.2,0,0,0,0,0,0,0,0
Florida,2019,10,3.1,0,0,0,0,0,0,0,0
Florida,2019,11,3,0,0,0,0,0,0,0,0
Florida,2019,12,3,0,0,0,0,0,0,0,0
Florida,2020,01,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Florida,2020,02,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Florida,2020,03,4.1,1.7741935483870968,1.5483870967741935,1.1612903225806452,1.935483870967742,0.3870967741935484,1.032258064516129,0.8064516129032258,3.0
Florida,2020,04,13.4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0
Florida,2020,05,14.2,3.0,2.6129032258064515,2.0,4.0,1.0,2.0,2.0,3.0
Florida,2020,06,11.8,3.0,2.0,2.0,4.0,1.0,1.2333333333333334,2.0,3.0
Florida,2020,07,11.8,3.0,2.0,2.0,4.0,1.0,1.935483870967742,2.0,3.0
Florida,2020,08,8.8,2.0,2.0,2.0,4.0,1.0,2.0,1.1290322580645162,3.0
Florida,2020,09,8.1,2.0,2.0,1.8,3.8,1.0,2.0,1.0,3.0
Florida,2020,10,7.1,1.1290322580645162,1.032258064516129,1.0,0.0967741935483871,1.0,2.0,1.0,3.0
Florida,2020,11,6.6,1.0333333333333334,1.0,1.0,0.0,0.4666666666666667,2.0,1.0,3.0
Florida,2020,12,6.4,2.0,1.0,1.0,2.064516129032258,0.0,2.0,1.0,3.0
Florida,2021,01,5.9,1.7741935483870968,1.0,1.0,4.0,0.0,2.0,1.0,3.0
Florida,2021,02,5.6,1.0,1.0,1.0,4.0,0.0,2.0,1.0,3.0
Florida,2021,03,5.4,1.0,1.3870967741935485,1.0,4.0,0.0,2.0,1.3870967741935485,3.0
Florida,2021,04,5.2,1.0,1.4,1.0,4.0,0.0,0.8,1.7,3.0
Florida,2021,05,4.9,0.06451612903225806,0.06451612903225806,1.0,0.25806451612903225,0.0,0.0,1.0,3.0
Florida,2021,06,4.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Florida,2021,07,4.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Florida,2021,08,4.4,0.0,0.0,0.45161290322580644,0.0,0.0,0.0,0.3870967741935484,3.0
Florida,2021,09,4.1,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Florida,2021,10,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Florida,2021,11,3.8,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Florida,2021,12,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Florida,2022,01,3.5,1.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Florida,2022,02,3.3,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
Florida,2022,03,3.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Florida,2022,04,3.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Florida,2022,05,3,0.7096774193548387,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Florida,2022,06,2.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Florida,2022,07,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Florida,2022,08,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Florida,2022,09,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Florida,2022,10,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Florida,2022,11,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Florida,2022,12,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Georgia,2019,01,3.8,0,0,0,0,0,0,0,0
Georgia,2019,02,3.8,0,0,0,0,0,0,0,0
Georgia,2019,03,3.7,0,0,0,0,0,0,0,0
Georgia,2019,04,3.6,0,0,0,0,0,0,0,0
Georgia,2019,05,3.6,0,0,0,0,0,0,0,0
Georgia,2019,06,3.6,0,0,0,0,0,0,0,0
Georgia,2019,07,3.5,0,0,0,0,0,0,0,0
Georgia,2019,08,3.5,0,0,0,0,0,0,0,0
Georgia,2019,09,3.5,0,0,0,0,0,0,0,0
Georgia,2019,10,3.4,0,0,0,0,0,0,0,0
Georgia,2019,11,3.4,0,0,0,0,0,0,0,0
Georgia,2019,12,3.5,0,0,0,0,0,0,0,0
Georgia,2020,01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Georgia,2020,02,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Georgia,2020,03,3.7,1.6774193548387097,0.9354838709677419,0.5806451612903226,1.1612903225806452,0.2903225806451613,0.7096774193548387,0.5161290322580645,3.0
Georgia,2020,04,12.4,3.0,2.0,1.9333333333333333,4.0,1.0,1.7666666666666666,1.0,3.0
Georgia,2020,05,9.8,3.0,2.0,2.0,3.870967741935484,1.0,1.0,1.0,3.0
Georgia,2020,06,8.4,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0
Georgia,2020,07,7.6,2.3870967741935485,1.0,2.0,3.0,1.0,1.0,1.0,3.0
Georgia,2020,08,6.7,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0
Georgia,2020,09,6.4,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0
Georgia,2020,10,5.5,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0
Georgia,2020,11,5.3,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0
Georgia,2020,12,5.1,2.0,1.0,1.935483870967742,3.0,1.0,1.0,1.0,3.0
Georgia,2021,01,4.8,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0
Georgia,2021,02,4.6,1.7857142857142858,1.0,1.0,3.0,1.0,1.0,1.0,3.0
Georgia,2021,03,4.4,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0
Georgia,2021,04,4.3,1.0,1.0,1.0,0.7,0.7666666666666667,0.23333333333333334,1.0,3.0
Georgia,2021,05,4.1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Georgia,2021,06,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Georgia,2021,07,3.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Georgia,2021,08,3.7,1.0,0.967741935483871,1.1935483870967742,0.0,0.0,0.0,1.0,3.0
Georgia,2021,09,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Georgia,2021,10,3.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Georgia,2021,11,3.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7333333333333334
Georgia,2021,12,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,2.935483870967742
Georgia,2022,01,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,02,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,03,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,04,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,05,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,06,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,07,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Georgia,2022,08,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Georgia,2022,09,3.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Georgia,2022,10,3.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Georgia,2022,11,3.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Georgia,2022,12,3.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Hawaii,2019,01,2.8,0,0,0,0,0,0,0,0
Hawaii,2019,02,2.7,0,0,0,0,0,0,0,0
Hawaii,2019,03,2.7,0,0,0,0,0,0,0,0
Hawaii,2019,04,2.6,0,0,0,0,0,0,0,0
Hawaii,2019,05,2.6,0,0,0,0,0,0,0,0
Hawaii,2019,06,2.5,0,0,0,0,0,0,0,0
Hawaii,2019,07,2.5,0,0,0,0,0,0,0,0
Hawaii,2019,08,2.4,0,0,0,0,0,0,0,0
Hawaii,2019,09,2.4,0,0,0,0,0,0,0,0
Hawaii,2019,10,2.4,0,0,0,0,0,0,0,0
Hawaii,2019,11,2.3,0,0,0,0,0,0,0,0
Hawaii,2019,12,2.3,0,0,0,0,0,0,0,0
Hawaii,2020,01,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Hawaii,2020,02,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Hawaii,2020,03,2.1,0.967741935483871,1.2258064516129032,0.6129032258064516,0.9032258064516129,0.0,0.7741935483870968,0.7096774193548387,3.0
Hawaii,2020,04,22.5,3.0,3.0,1.0,4.0,0.0,2.0,2.0,3.0
Hawaii,2020,05,20.8,3.0,2.129032258064516,1.0,4.0,0.0,2.0,2.0,3.0
Hawaii,2020,06,17.4,3.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0
Hawaii,2020,07,15.6,3.0,2.0,1.4838709677419355,4.0,0.4838709677419355,2.0,2.0,3.0
Hawaii,2020,08,13.1,2.7419354838709675,2.0,2.0,4.0,1.0,2.0,2.0,3.0
Hawaii,2020,09,13.4,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0
Hawaii,2020,10,11.4,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0
Hawaii,2020,11,10.6,2.0,2.0,2.0,4.0,1.0,1.3666666666666667,2.0,3.0
Hawaii,2020,12,10.2,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0
Hawaii,2021,01,9.5,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0
Hawaii,2021,02,9.1,2.0,2.0,2.0,4.0,1.0,1.2142857142857142,2.0,3.0
Hawaii,2021,03,8.4,2.0,2.0,2.0,4.0,0.4838709677419355,2.0,2.0,3.0
Hawaii,2021,04,7.7,2.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0
Hawaii,2021,05,6.8,2.0,2.0,2.0,4.0,0.0,1.5483870967741935,2.0,3.0
Hawaii,2021,06,6.3,1.5666666666666667,2.0,2.0,4.0,0.0,0.8333333333333334,0.9666666666666667,3.0
Hawaii,2021,07,5.4,1.0,1.2258064516129032,1.2258064516129032,3.225806451612903,0.0,0.0,0.0,3.0
Hawaii,2021,08,4.7,1.0,1.0,1.7096774193548387,3.7096774193548385,0.0,0.0,0.0,3.0
Hawaii,2021,09,4,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0
Hawaii,2021,10,3.3,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0
Hawaii,2021,11,3.2,1.0,1.0,1.9666666666666666,3.966666666666667,0.0,0.0,0.0,1.7333333333333334
Hawaii,2021,12,3.1,1.0,1.0,1.0,3.161290322580645,0.0,0.0,0.0,2.935483870967742
Hawaii,2022,01,3.1,1.0,0.5483870967741935,0.5483870967741935,4.0,0.0,0.0,0.0,1.0
Hawaii,2022,02,3.2,1.0,1.0,0.75,3.0,0.0,0.0,0.0,1.0
Hawaii,2022,03,3.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hawaii,2022,04,3.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hawaii,2022,05,3.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hawaii,2022,06,3.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hawaii,2022,07,3.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hawaii,2022,08,3.3,1.0,1.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Hawaii,2022,09,3.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Hawaii,2022,10,3.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Hawaii,2022,11,3.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Hawaii,2022,12,3.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Idaho,2019,01,3,0,0,0,0,0,0,0,0
Idaho,2019,02,3,0,0,0,0,0,0,0,0
Idaho,2019,03,2.9,0,0,0,0,0,0,0,0
Idaho,2019,04,2.9,0,0,0,0,0,0,0,0
Idaho,2019,05,2.8,0,0,0,0,0,0,0,0
Idaho,2019,06,2.8,0,0,0,0,0,0,0,0
Idaho,2019,07,2.9,0,0,0,0,0,0,0,0
Idaho,2019,08,2.9,0,0,0,0,0,0,0,0
Idaho,2019,09,2.9,0,0,0,0,0,0,0,0
Idaho,2019,10,2.9,0,0,0,0,0,0,0,0
Idaho,2019,11,2.8,0,0,0,0,0,0,0,0
Idaho,2019,12,2.8,0,0,0,0,0,0,0,0
Idaho,2020,01,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Idaho,2020,02,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Idaho,2020,03,2.7,1.1935483870967742,1.064516129032258,0.7741935483870968,0.9032258064516129,0.22580645161290322,0.45161290322580644,0.7419354838709677,3.0
Idaho,2020,04,11.8,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0
Idaho,2020,05,9.1,3.0,2.0,1.935483870967742,3.935483870967742,0.0,1.0,1.0,3.0
Idaho,2020,06,7.5,3.0,1.6,1.0,1.9,0.0,1.0,1.2333333333333334,3.0
Idaho,2020,07,6.6,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0
Idaho,2020,08,5.4,2.7096774193548385,2.0,1.0,3.6774193548387095,0.0,1.0,2.0,3.0
Idaho,2020,09,5,1.6666666666666667,2.0,1.0,4.0,0.0,1.0,2.0,3.0
Idaho,2020,10,4.4,1.0,2.0,1.0,4.0,0.0,1.0,1.8064516129032258,3.0
Idaho,2020,11,4.2,1.5,2.0,1.5666666666666667,4.0,0.0,1.0,1.0,3.0
Idaho,2020,12,4.2,2.0,1.935483870967742,2.0,4.0,0.0,1.0,1.0,3.0
Idaho,2021,01,4.1,1.5806451612903225,1.0,2.0,4.0,0.0,1.0,1.0,3.0
Idaho,2021,02,4.1,1.0,1.0,1.0357142857142858,3.75,0.0,1.0,1.0,3.0
Idaho,2021,03,4,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0
Idaho,2021,04,3.9,1.0,1.0,1.0,3.0,0.0,0.03333333333333333,1.0,3.0
Idaho,2021,05,3.7,1.0,1.0,1.0,0.967741935483871,0.0,0.0,1.0,3.0
Idaho,2021,06,3.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Idaho,2021,07,3.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Idaho,2021,08,3.4,1.0,1.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Idaho,2021,09,3.3,1.0,0.43333333333333335,0.0,0.0,0.0,0.0,1.0,3.0
Idaho,2021,10,3.1,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Idaho,2021,11,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7333333333333334
Idaho,2021,12,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.935483870967742
Idaho,2022,01,2.8,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,1.0
Idaho,2022,02,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Idaho,2022,03,2.7,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Idaho,2022,04,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Idaho,2022,05,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Idaho,2022,06,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Idaho,2022,07,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Idaho,2022,08,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Idaho,2022,09,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Idaho,2022,10,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Idaho,2022,11,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Idaho,2022,12,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Illinois,2019,01,4.6,0,0,0,0,0,0,0,0
Illinois,2019,02,4.5,0,0,0,0,0,0,0,0
Illinois,2019,03,4.4,0,0,0,0,0,0,0,0
Illinois,2019,04,4.2,0,0,0,0,0,0,0,0
Illinois,2019,05,4,0,0,0,0,0,0,0,0
Illinois,2019,06,3.8,0,0,0,0,0,0,0,0
Illinois,2019,07,3.8,0,0,0,0,0,0,0,0
Illinois,2019,08,3.7,0,0,0,0,0,0,0,0
Illinois,2019,09,3.7,0,0,0,0,0,0,0,0
Illinois,2019,10,3.7,0,0,0,0,0,0,0,0
Illinois,2019,11,3.6,0,0,0,0,0,0,0,0
Illinois,2019,12,3.6,0,0,0,0,0,0,0,0
Illinois,2020,01,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Illinois,2020,02,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Illinois,2020,03,5.1,1.5806451612903225,1.3225806451612903,0.967741935483871,1.8709677419354838,0.0,0.8064516129032258,0.8709677419354839,3.0
Illinois,2020,04,18.1,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0
Illinois,2020,05,14.7,3.0,2.806451612903226,2.0,4.0,0.0,2.0,2.0,3.0
Illinois,2020,06,12.6,1.2,1.0,1.8333333333333333,3.8333333333333335,0.0,1.8333333333333333,1.8333333333333333,3.0
Illinois,2020,07,11.4,1.0,1.0,1.0,3.0,0.0,1.0,1.8387096774193548,3.0
Illinois,2020,08,9.7,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Illinois,2020,09,9,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Illinois,2020,10,8.1,2.2580645161290325,1.0,1.0,3.225806451612903,0.0,1.0,2.0,3.0
Illinois,2020,11,7.8,2.0,1.0,1.3666666666666667,4.0,0.0,1.0,2.0,3.0
Illinois,2020,12,7.6,2.0,1.0,2.0,4.0,0.0,1.0,2.0,3.0
Illinois,2021,01,7.2,2.2580645161290325,1.0,2.0,4.0,0.0,1.0,2.0,3.0
Illinois,2021,02,7,2.0,1.0,1.1071428571428572,3.107142857142857,0.0,1.0,2.0,3.0
Illinois,2021,03,6.8,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Illinois,2021,04,6.7,1.7333333333333334,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Illinois,2021,05,6.5,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Illinois,2021,06,6.4,1.0,0.2,1.0,1.0,0.0,0.3333333333333333,1.9333333333333333,3.0
Illinois,2021,07,6.2,1.2258064516129032,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Illinois,2021,08,5.9,1.5806451612903225,0.0,0.45161290322580644,0.0,0.0,0.0,0.5806451612903226,3.0
Illinois,2021,09,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Illinois,2021,10,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Illinois,2021,11,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Illinois,2021,12,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Illinois,2022,01,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,02,4.7,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,03,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,04,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,05,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,06,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,07,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Illinois,2022,08,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Illinois,2022,09,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Illinois,2022,10,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Illinois,2022,11,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Illinois,2022,12,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Indiana,2019,01,3.5,0,0,0,0,0,0,0,0
Indiana,2019,02,3.5,0,0,0,0,0,0,0,0
Indiana,2019,03,3.4,0,0,0,0,0,0,0,0
Indiana,2019,04,3.3,0,0,0,0,0,0,0,0
Indiana,2019,05,3.2,0,0,0,0,0,0,0,0
Indiana,2019,06,3.2,0,0,0,0,0,0,0,0
Indiana,2019,07,3.2,0,0,0,0,0,0,0,0
Indiana,2019,08,3.2,0,0,0,0,0,0,0,0
Indiana,2019,09,3.3,0,0,0,0,0,0,0,0
Indiana,2019,10,3.3,0,0,0,0,0,0,0,0
Indiana,2019,11,3.3,0,0,0,0,0,0,0,0
Indiana,2019,12,3.3,0,0,0,0,0,0,0,0
Indiana,2020,01,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Indiana,2020,02,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Indiana,2020,03,3.5,1.6451612903225807,1.3870967741935485,1.064516129032258,2.032258064516129,0.0967741935483871,0.7096774193548387,0.5161290322580645,3.0
Indiana,2020,04,16.8,3.0,3.0,2.0,4.0,1.0,1.3666666666666667,1.0,3.0
Indiana,2020,05,12.5,3.0,2.5483870967741935,2.0,3.5483870967741935,1.0,1.0,1.0,3.0
Indiana,2020,06,10.3,3.0,1.6,2.0,2.3666666666666667,0.0,1.0,1.0,3.0
Indiana,2020,07,8.9,3.0,1.0,1.7096774193548387,2.0,0.0,1.0,1.0,3.0
Indiana,2020,08,7.2,2.7419354838709675,1.0,1.0,2.7096774193548385,0.0,1.0,1.0,3.0
Indiana,2020,09,6.5,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Indiana,2020,10,5.6,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Indiana,2020,11,5.2,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Indiana,2020,12,5,2.0,1.0,1.0,4.0,0.0,1.0,2.0,3.0
Indiana,2021,01,4.7,2.0,1.0,1.0,4.0,0.0,1.0,2.0,3.0
Indiana,2021,02,4.6,2.0,1.0,1.0,4.0,0.0,1.0,2.0,3.0
Indiana,2021,03,4.5,2.0,1.0,1.0,4.0,0.0,1.0,1.2903225806451613,3.0
Indiana,2021,04,4.4,2.0,1.0,1.0,4.0,0.0,0.03333333333333333,1.0,3.0
Indiana,2021,05,4.2,2.0,1.0,1.0,3.5161290322580645,0.0,0.0,1.0,3.0
Indiana,2021,06,4.1,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0
Indiana,2021,07,3.9,2.0,0.0,1.0,0.25806451612903225,0.0,0.0,1.0,3.0
Indiana,2021,08,3.7,2.0,0.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Indiana,2021,09,3.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Indiana,2021,10,3.3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Indiana,2021,11,3.1,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.7333333333333334
Indiana,2021,12,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Indiana,2022,01,2.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Indiana,2022,02,2.9,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Indiana,2022,03,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Indiana,2022,04,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Indiana,2022,05,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Indiana,2022,06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Indiana,2022,07,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
